Timestamp,Price,stock_volume,amount_volume
2009/3/10,2158.568,83940262,69210911817
2009/3/11,2139.025,103723453,88140678289
2009/3/12,2133.881,87213151,70844692379
2009/3/13,2128.848,83504887,71086096898
2009/3/16,2153.291,73382635,61350177716
2009/3/17,2218.326,130805423,1.12E+11
2009/3/18,2223.725,146994599,1.26E+11
2009/3/19,2265.759,145822319,1.28E+11
2009/3/20,2281.087,150523664,1.34E+11
2009/3/23,2325.48,160060235,1.50E+11
2009/3/24,2338.42,162727081,1.50E+11
2009/3/25,2291.555,144842469,1.32E+11
2009/3/26,2361.704,158556822,1.42E+11
2009/3/27,2374.438,186528389,1.62E+11
2009/3/30,2358.04,139880606,1.27E+11
2009/3/31,2373.213,142695498,1.35E+11
2009/4/1,2408.017,179857619,1.67E+11
2009/4/2,2425.291,188385983,1.73E+11
2009/4/3,2419.778,170251684,1.57E+11
2009/4/7,2439.182,124209223,1.17E+11
2009/4/8,2347.385,146809157,1.36E+11
2009/4/9,2379.876,113234976,1.07E+11
2009/4/10,2444.226,157491196,1.56E+11
2009/4/13,2513.701,191344932,1.88E+11
2009/4/14,2527.181,165180093,1.62E+11
2009/4/15,2536.056,181085688,1.74E+11
2009/4/16,2534.134,186163119,1.75E+11
2009/4/17,2503.935,161593595,1.58E+11
2009/4/20,2557.456,147904251,1.41E+11
2009/4/21,2535.828,164621542,1.55E+11
2009/4/22,2461.346,193984096,1.78E+11
2009/4/23,2463.954,126119756,1.13E+11
2009/4/24,2448.595,113796845,1.09E+11
2009/4/27,2405.348,113008183,1.03E+11
2009/4/28,2401.438,94815296,90832146515
2009/4/29,2468.192,126530722,1.21E+11
2009/4/30,2477.569,131154168,1.28E+11
2009/5/4,2559.911,153369990,1.47E+11
2009/5/5,2567.337,158422283,1.51E+11
2009/5/6,2592.52,160708583,1.55E+11
2009/5/7,2597.447,181811460,1.75E+11
2009/5/8,2625.645,161920976,1.56E+11
2009/5/11,2579.747,178248359,1.72E+11
2009/5/12,2618.172,123005960,1.14E+11
2009/5/13,2663.766,145836006,1.45E+11
2009/5/14,2639.887,124762442,1.21E+11
2009/5/15,2645.263,110890182,1.07E+11
2009/5/18,2652.779,119048894,1.18E+11
2009/5/19,2676.682,147466097,1.48E+11
2009/5/20,2651.414,138245861,1.38E+11
2009/5/21,2610.622,138926981,1.39E+11
2009/5/22,2597.601,99147298,99118250399
2009/5/25,2610.01,112000785,1.13E+11
2009/5/26,2588.575,114514670,1.18E+11
2009/5/27,2632.93,103167720,1.03E+11
2009/6/1,2721.28,147959551,1.57E+11
2009/6/2,2724.302,156356058,1.62E+11
2009/6/3,2778.589,155681658,1.60E+11
2009/6/4,2767.244,170878921,1.80E+11
2009/6/5,2753.891,146648113,1.54E+11
2009/6/8,2768.336,133231447,1.39E+11
2009/6/9,2787.887,132601567,1.33E+11
2009/6/10,2816.247,145267188,1.44E+11
2009/6/11,2797.32,134114877,1.33E+11
2009/6/12,2743.762,127694651,1.24E+11
2009/6/15,2789.549,106225013,1.09E+11
2009/6/16,2776.022,103383327,1.08E+11
2009/6/17,2810.123,110783742,1.18E+11
2009/6/18,2853.903,138842694,1.47E+11
2009/6/19,2880.492,153023362,1.51E+11
2009/6/22,2896.302,146972200,1.48E+11
2009/6/23,2892.697,144465267,1.45E+11
2009/6/24,2922.299,140574260,1.47E+11
2009/6/25,2925.046,119613020,1.29E+11
2009/6/26,2928.211,109560720,1.15E+11
2009/6/29,2975.314,128543774,1.37E+11
2009/6/30,2959.362,125813958,1.44E+11
2009/7/1,3008.15,138250133,1.54E+11
2009/7/2,3060.254,161960284,1.81E+11
2009/7/3,3088.367,159467946,1.77E+11
2009/7/6,3124.667,183237316,2.04E+11
2009/7/7,3089.45,178775741,1.88E+11
2009/7/8,3080.774,155489181,1.71E+11
2009/7/9,3123.035,167287882,1.84E+11
2009/7/10,3113.932,161162269,1.78E+11
2009/7/13,3080.556,156610057,1.73E+11
2009/7/14,3145.157,161688479,1.78E+11
2009/7/15,3188.551,195911479,2.18E+11
2009/7/16,3183.742,191230184,2.18E+11
2009/7/17,3189.741,164690672,1.87E+11
2009/7/20,3266.92,198870795,2.34E+11
2009/7/21,3213.206,197565897,2.32E+11
2009/7/22,3296.615,168213043,2.06E+11
2009/7/23,3328.49,166397752,1.95E+11
2009/7/24,3372.603,189738676,2.24E+11
2009/7/27,3435.212,197623634,2.41E+11
2009/7/28,3438.371,204245819,2.44E+11
2009/7/29,3266.432,275801197,2.97E+11
2009/7/30,3321.56,198010213,2.20E+11
2009/7/31,3412.062,193714375,2.24E+11
2009/8/3,3462.59,200813706,2.36E+11
2009/8/4,3471.442,211490154,2.51E+11
2009/8/5,3428.501,202502543,2.41E+11
2009/8/6,3356.33,174827374,2.17E+11
2009/8/7,3260.69,153160007,1.85E+11
2009/8/10,3249.76,126683738,1.53E+11
2009/8/11,3264.726,103752297,1.23E+11
2009/8/12,3112.719,134447463,1.58E+11
2009/8/13,3140.56,116934226,1.39E+11
2009/8/14,3046.972,125815592,1.46E+11
2009/8/17,2870.63,125058959,1.38E+11
2009/8/18,2910.884,106251526,1.18E+11
2009/8/19,2785.584,114469464,1.22E+11
2009/8/20,2911.582,110039086,1.22E+11
2009/8/21,2960.771,126790301,1.38E+11
2009/8/24,2993.429,122875721,1.39E+11
2009/8/25,2915.803,145236180,1.61E+11
2009/8/26,2967.595,130425354,1.44E+11
2009/8/27,2946.395,136745904,1.45E+11
2009/8/28,2860.688,123048500,1.34E+11
2009/8/31,2667.745,118246250,1.25E+11
2009/9/1,2683.724,98042585,1.02E+11
2009/9/2,2714.974,83934714,88188217124
2009/9/3,2845.024,129890251,1.39E+11
2009/9/4,2861.609,128889936,1.42E+11
2009/9/7,2881.116,131182812,1.47E+11
2009/9/8,2930.475,127929384,1.49E+11
2009/9/9,2946.259,130754494,1.53E+11
2009/9/10,2924.883,105894857,1.17E+11
2009/9/11,2989.792,123246666,1.38E+11
2009/9/14,3026.741,143711225,1.57E+11
2009/9/15,3033.728,144467755,1.60E+11
2009/9/16,2999.71,147415778,1.68E+11
2009/9/17,3060.26,160740391,1.78E+11
2009/9/18,2962.667,168076584,1.81E+11
2009/9/21,2967.011,136231980,1.46E+11
2009/9/22,2897.553,124074699,1.38E+11
2009/9/23,2842.721,107626362,1.17E+11
2009/9/24,2853.554,102541326,1.11E+11
2009/9/25,2838.842,75167601,81071372393
2009/9/28,2763.525,71874586,75489556651
2009/9/29,2754.54,73565539,74303751643
2009/9/30,2779.426,64833254,68136299961
2009/10/9,2911.715,85546555,93167970402
2009/10/12,2894.483,88186631,99951801185
2009/10/13,2936.191,79997904,88547887511
2009/10/14,2970.532,129630148,1.42E+11
2009/10/15,2979.788,98617587,1.10E+11
2009/10/16,2976.633,92222799,1.05E+11
2009/10/19,3038.273,120615598,1.41E+11
2009/10/20,3084.454,143651187,1.67E+11
2009/10/21,3070.589,135482770,1.55E+11
2009/10/22,3051.412,103031488,1.20E+11
2009/10/23,3107.847,138600902,1.57E+11
2009/10/26,3109.566,114826118,1.31E+11
2009/10/27,3021.459,120886757,1.40E+11
2009/10/28,3031.329,100973138,1.14E+11
2009/10/29,2960.466,110282234,1.17E+11
2009/10/30,2995.848,104792187,1.17E+11
2009/11/2,3076.649,137286110,1.55E+11
2009/11/3,3114.227,150552258,1.70E+11
2009/11/4,3128.537,145370268,1.64E+11
2009/11/5,3155.053,145465766,1.55E+11
2009/11/6,3164.037,163490814,1.81E+11
2009/11/9,3175.585,139189835,1.59E+11
2009/11/10,3178.61,142448019,1.63E+11
2009/11/11,3175.192,126821701,1.44E+11
2009/11/12,3172.945,138033047,1.53E+11
2009/11/13,3187.647,151147494,1.66E+11
2009/11/16,3275.048,200378981,2.28E+11
2009/11/17,3282.889,166037305,1.95E+11
2009/11/18,3303.234,158663952,1.82E+11
2009/11/19,3320.612,174619648,1.95E+11
2009/11/20,3308.346,176074025,2.01E+11
2009/11/23,3338.663,169531590,2.04E+11
2009/11/24,3223.526,250211554,2.91E+11
2009/11/25,3290.165,189026737,2.18E+11
2009/11/26,3170.98,217978838,2.54E+11
2009/11/27,3096.265,148802727,1.72E+11
2009/11/30,3195.301,138860263,1.60E+11
2009/12/1,3235.363,165279767,1.91E+11
2009/12/2,3269.752,175051363,2.04E+11
2009/12/3,3264.628,159219988,1.89E+11
2009/12/4,3317.044,215945072,2.57E+11
2009/12/7,3331.897,139876001,1.72E+11
2009/12/8,3296.664,137065573,1.63E+11
2009/12/9,3239.568,115095030,1.36E+11
2009/12/10,3254.264,94306516,1.13E+11
2009/12/11,3247.318,91542945,1.08E+11
2009/12/14,3302.904,118243321,1.39E+11
2009/12/15,3274.46,101484567,1.26E+11
2009/12/16,3255.213,103873513,1.23E+11
2009/12/17,3179.078,105646586,1.24E+11
2009/12/18,3113.886,101866376,1.17E+11
2009/12/21,3122.973,74568126,90229874549
2009/12/22,3050.52,85080787,99479570551
2009/12/23,3073.777,80058134,90894879432
2009/12/24,3153.41,102406204,1.23E+11
2009/12/25,3141.353,84545783,1.01E+11
2009/12/28,3188.785,91211608,1.11E+11
2009/12/29,3211.761,102612637,1.17E+11
2009/12/30,3262.6,129456039,1.58E+11
2009/12/31,3277.139,116520402,1.39E+11
2010/1/4,3243.76,109447927,1.34E+11
2010/1/5,3282.179,126115066,1.62E+11
2010/1/6,3254.215,123651384,1.58E+11
2010/1/7,3192.776,128652827,1.57E+11
2010/1/8,3195.997,98377147,1.22E+11
2010/1/11,3212.75,136327216,1.78E+11
2010/1/12,3273.966,140655241,1.74E+11
2010/1/13,3172.658,158344278,1.97E+11
2010/1/14,3215.55,135954504,1.68E+11
2010/1/15,3224.152,120541135,1.51E+11
2010/1/18,3237.098,135067238,1.70E+11
2010/1/19,3246.874,129943532,1.63E+11
2010/1/20,3151.85,158243112,1.93E+11
2010/1/21,3158.863,114337079,1.42E+11
2010/1/22,3128.588,137758538,1.64E+11
2010/1/25,3094.411,78361862,95145982251
2010/1/26,3019.394,93507092,1.09E+11
2010/1/27,2986.607,76552214,90324580784
2010/1/28,2994.143,73365767,85654271669
2010/1/29,2989.292,80475875,95656890364
2010/2/1,2941.36,88147114,1.04E+11
2010/2/2,2934.713,82485789,97685864724
2010/2/3,3003.835,101022537,1.19E+11
2010/2/4,2995.308,99918364,1.15E+11
2010/2/5,2939.402,97274989,1.11E+11
2010/2/8,2935.174,63299582,73159983990
2010/2/9,2948.842,62282207,68112416248
2010/2/10,2982.5,55588005,67017903260
2010/2/11,2985.499,56646305,64892509383
2010/2/12,3018.133,56092124,66931569830
2010/2/22,3003.398,68505143,78744835872
2010/2/23,2982.575,80392858,98223524244
2010/2/24,3022.177,92918962,1.06E+11
2010/2/25,3060.618,119670781,1.39E+11
2010/2/26,3051.943,101296291,1.21E+11
2010/3/1,3087.842,111038878,1.31E+11
2010/3/2,3073.108,105327647,1.25E+11
2010/3/3,3097.005,117156519,1.37E+11
2010/3/4,3023.373,126383889,1.45E+11
2010/3/5,3031.065,92259665,1.06E+11
2010/3/8,3053.232,81011950,92751540604
2010/3/9,3069.141,92381803,1.07E+11
2010/3/10,3048.927,84612953,98739579382
2010/3/11,3051.282,79872195,96185690103
2010/3/12,3013.412,71418912,84352943940
2010/3/15,2976.939,63749768,74779819309
2010/3/16,2992.841,59627991,69931647605
2010/3/17,3050.479,87085699,1.05E+11
2010/3/18,3046.089,91379124,1.09E+11
2010/3/19,3067.75,88481189,1.03E+11
2010/3/22,3074.576,96499411,1.13E+11
2010/3/23,3053.125,92867190,1.09E+11
2010/3/24,3056.808,89266365,1.04E+11
2010/3/25,3019.176,90190542,1.05E+11
2010/3/26,3059.715,93077716,1.09E+11
2010/3/29,3123.798,131895114,1.55E+11
2010/3/30,3128.468,102431515,1.25E+11
2010/3/31,3109.105,101143351,1.23E+11
2010/4/1,3147.416,126779213,1.54E+11
2010/4/2,3157.957,122789383,1.50E+11
2010/4/6,3158.681,116814703,1.44E+11
2010/4/7,3148.222,103521570,1.27E+11
2010/4/8,3118.709,114643389,1.42E+11
2010/4/9,3145.347,105425960,1.34E+11
2010/4/12,3129.263,137962701,1.75E+11
2010/4/13,3161.251,143982040,1.85E+11
2010/4/14,3166.183,106435847,1.38E+11
2010/4/15,3164.966,106263908,1.37E+11
2010/4/16,3130.302,80934918,1.03E+11
2010/4/19,2980.297,129360505,1.56E+11
2010/4/20,2979.533,101732249,1.25E+11
2010/4/21,3033.278,116308514,1.46E+11
2010/4/22,2999.484,121726664,1.53E+11
2010/4/23,2983.537,103518713,1.36E+11
2010/4/26,2969.503,89146675,1.16E+11
2010/4/27,2907.928,108271273,1.31E+11
2010/4/28,2900.331,83749411,1.05E+11
2010/4/29,2868.432,89344434,1.12E+11
2010/4/30,2870.611,88734444,1.06E+11
2010/5/4,2835.277,66079844,78762912103
2010/5/5,2857.151,95340578,1.14E+11
2010/5/6,2739.702,92649316,1.13E+11
2010/5/7,2688.383,92026260,1.09E+11
2010/5/10,2698.757,81854050,95439351168
2010/5/11,2647.574,87897107,1.01E+11
2010/5/12,2655.714,82544160,90582042080
2010/5/13,2710.507,83077733,90736116133
2010/5/14,2696.629,73368024,82576727209
2010/5/17,2559.931,82648326,88207607272
2010/5/18,2594.783,82792386,84659769222
2010/5/19,2587.807,71372186,76631733602
2010/5/20,2555.94,66390044,71961660671
2010/5/21,2583.522,83856090,86998295723
2010/5/24,2673.423,112497272,1.22E+11
2010/5/25,2622.63,93269050,1.02E+11
2010/5/26,2625.793,68710464,75195627889
2010/5/27,2655.918,87883569,96516279204
2010/5/28,2655.767,86947998,98648768130
2010/5/31,2592.147,78743882,87203750751
2010/6/1,2568.283,74666113,79814661762
2010/6/2,2571.423,64866634,69692518811
2010/6/3,2552.656,69502328,74462434052
2010/6/4,2553.593,56518495,60645956510
2010/6/7,2511.729,65697988,70153783991
2010/6/8,2513.947,63032468,69342653328
2010/6/9,2583.87,96030984,1.03E+11
2010/6/10,2562.58,74583964,80569289041
2010/6/11,2569.942,66519280,73920367262
2010/6/17,2560.245,54957039,61650699806
2010/6/18,2513.222,67218453,72840913127
2010/6/21,2586.21,78554425,81694028138
2010/6/22,2588.698,63681459,65898436608
2010/6/23,2569.872,58776822,61894821152
2010/6/24,2566.745,48856571,51020728773
2010/6/25,2552.817,50078852,51687997766
2010/6/28,2535.278,43203938,45257330900
2010/6/29,2427.053,73744904,71361871448
2010/6/30,2398.37,55210569,51154351342
2010/7/1,2373.792,49967686,46415158479
2010/7/2,2382.901,68329570,61545270259
2010/7/5,2363.947,47996452,42999668092
2010/7/6,2409.424,61364295,55618257338
2010/7/7,2421.117,56110700,52493745444
2010/7/8,2415.15,54485954,50449202545
2010/7/9,2470.923,85890148,81834661782
2010/7/12,2490.718,82922349,81580605524
2010/7/13,2450.286,66327019,63392043165
2010/7/14,2470.44,72946145,70221217634
2010/7/15,2424.304,105539239,72186340168
2010/7/16,2424.271,70793303,55992242757
2010/7/19,2475.421,88838962,79475296793
2010/7/20,2528.73,118598374,1.12E+11
2010/7/21,2535.394,114247832,1.06E+11
2010/7/22,2562.406,105934217,95754900535
2010/7/23,2572.028,114373149,1.01E+11
2010/7/26,2588.683,93326486,88588775158
2010/7/27,2575.368,86605236,85156951249
2010/7/28,2633.663,128979538,1.22E+11
2010/7/29,2648.116,139123605,1.31E+11
2010/7/30,2637.503,94773788,94120939833
2010/8/2,2672.516,112944633,1.10E+11
2010/8/3,2627.002,127971094,1.30E+11
2010/8/4,2638.522,112123737,1.13E+11
2010/8/5,2620.757,113514382,1.15E+11
2010/8/6,2658.392,120927286,1.23E+11
2010/8/9,2672.533,119964750,1.27E+11
2010/8/10,2595.274,127010021,1.30E+11
2010/8/11,2607.497,86941461,88751831976
2010/8/12,2575.475,92675203,96005861113
2010/8/13,2606.7,88820450,91342498292
2010/8/16,2661.708,125862823,1.31E+11
2010/8/17,2671.893,122638294,1.29E+11
2010/8/18,2666.301,136254348,1.29E+11
2010/8/19,2687.979,128441613,1.33E+11
2010/8/20,2642.307,116172184,1.20E+11
2010/8/23,2639.366,88136539,91492887897
2010/8/24,2650.307,107243639,1.06E+11
2010/8/25,2596.58,109695828,1.08E+11
2010/8/26,2603.481,80313857,81805454775
2010/8/27,2610.742,70466094,75183467792
2010/8/30,2652.664,110479525,1.21E+11
2010/8/31,2638.798,110890245,1.25E+11
2010/9/1,2622.882,127164940,1.38E+11
2010/9/2,2655.776,124076238,1.42E+11
2010/9/3,2655.394,129456526,1.46E+11
2010/9/6,2696.25,144209066,1.60E+11
2010/9/7,2698.363,112231539,1.24E+11
2010/9/8,2695.291,113519409,1.31E+11
2010/9/9,2656.352,132989434,1.56E+11
2010/9/10,2663.209,113041151,1.34E+11
2010/9/13,2688.32,117918914,1.41E+11
2010/9/14,2688.522,120712410,1.41E+11
2010/9/15,2652.503,122039815,1.38E+11
2010/9/16,2602.465,118998200,1.29E+11
2010/9/17,2598.689,83171357,94655424363
2010/9/20,2588.713,79469519,89768763346
2010/9/21,2591.55,58101406,66352718904
2010/9/27,2627.967,76844658,90540412831
2010/9/28,2611.354,93117430,1.15E+11
2010/9/29,2610.678,88618663,1.06E+11
2010/9/30,2655.658,89580361,1.07E+11
2010/10/8,2738.744,135759543,1.68E+11
2010/10/11,2806.942,207535265,2.53E+11
2010/10/12,2841.407,167428327,2.12E+11
2010/10/13,2861.361,185281671,2.28E+11
2010/10/14,2879.636,229461709,2.65E+11
2010/10/15,2971.16,236568558,2.73E+11
2010/10/18,2955.227,263316938,3.01E+11
2010/10/19,3001.853,170667828,2.00E+11
2010/10/20,3003.951,207804424,2.62E+11
2010/10/21,2983.533,161436141,2.05E+11
2010/10/22,2975.043,147079881,1.95E+11
2010/10/25,3051.419,192114243,2.52E+11
2010/10/26,3041.543,198778908,2.60E+11
2010/10/27,2997.048,176268280,2.30E+11
2010/10/28,2992.579,143537933,1.86E+11
2010/10/29,2978.835,147109754,1.95E+11
2010/11/1,3054.021,186243180,2.51E+11
2010/11/2,3045.434,224947283,3.07E+11
2010/11/3,3030.988,189848032,2.44E+11
2010/11/4,3086.939,176857096,2.28E+11
2010/11/5,3129.497,211955803,2.73E+11
2010/11/8,3159.512,205417960,2.59E+11
2010/11/9,3135,192455746,2.48E+11
2010/11/10,3115.356,185052423,2.49E+11
2010/11/11,3147.744,210274743,2.87E+11
2010/11/12,2985.435,233084958,2.98E+11
2010/11/15,3014.413,153152448,1.97E+11
2010/11/16,2894.538,171089373,2.22E+11
2010/11/17,2838.857,123780261,1.59E+11
2010/11/18,2865.452,102226182,1.28E+11
2010/11/19,2888.566,123778460,1.56E+11
2010/11/22,2884.371,127117716,1.63E+11
2010/11/23,2828.282,116311956,1.45E+11
2010/11/24,2859.936,116156238,1.48E+11
2010/11/25,2898.261,131608453,1.67E+11
2010/11/26,2871.698,110866191,1.44E+11
2010/11/29,2866.356,102452542,1.34E+11
2010/11/30,2820.181,139324863,1.73E+11
2010/12/1,2823.449,81263296,1.04E+11
2010/12/2,2843.607,104195755,1.32E+11
2010/12/3,2842.431,83521010,1.06E+11
2010/12/6,2857.178,89773055,1.11E+11
2010/12/7,2875.861,86785497,1.11E+11
2010/12/8,2848.546,86707379,1.10E+11
2010/12/9,2810.949,94622552,1.09E+11
2010/12/10,2841.04,80496108,98203063221
2010/12/13,2922.954,128878468,1.60E+11
2010/12/14,2927.077,120944936,1.53E+11
2010/12/15,2911.414,109462489,1.43E+11
2010/12/16,2898.138,87606313,1.10E+11
2010/12/17,2893.74,73677136,93857086844
2010/12/20,2852.916,113755495,1.47E+11
2010/12/21,2904.115,106825623,1.36E+11
2010/12/22,2877.9,98325557,1.26E+11
2010/12/23,2855.22,89002488,1.09E+11
2010/12/24,2835.157,81216848,95886756272
2010/12/27,2781.402,97807278,1.23E+11
2010/12/28,2732.99,84332632,96990632639
2010/12/29,2751.527,63941278,76202882886
2010/12/30,2759.575,73172046,86056703442
2010/12/31,2808.077,83350214,1.08E+11
2011/1/4,2852.648,110072791,1.46E+11
2011/1/5,2838.593,104415282,1.35E+11
2011/1/6,2824.197,84705616,1.13E+11
2011/1/7,2838.801,113129568,1.37E+11
2011/1/10,2791.809,90780872,1.11E+11
2011/1/11,2804.047,80553780,94484834019
2011/1/12,2821.305,79246117,88093030257
2011/1/13,2827.713,74886265,87930916308
2011/1/14,2791.344,76753880,90644705327
2011/1/17,2706.66,92519113,1.05E+11
2011/1/18,2708.979,60377276,67738468876
2011/1/19,2758.097,78493169,89943624643
2011/1/20,2677.652,86047191,95850318766
2011/1/21,2715.294,95639038,1.03E+11
2011/1/24,2695.72,87920807,96191099725
2011/1/25,2677.432,69481412,75578247319
2011/1/26,2708.814,60750899,67295416034
2011/1/27,2749.15,105569163,1.15E+11
2011/1/28,2752.75,85427992,98480283957
2011/1/31,2790.694,91502814,1.07E+11
2011/2/1,2798.96,73350092,90093971270
2011/2/9,2774.065,87257788,1.05E+11
2011/2/10,2818.163,97919763,1.17E+11
2011/2/11,2827.328,107758171,1.28E+11
2011/2/14,2899.134,154242970,1.80E+11
2011/2/15,2899.237,152449898,1.87E+11
2011/2/16,2923.896,127805697,1.60E+11
2011/2/17,2926.964,130415498,1.69E+11
2011/2/18,2899.792,113775463,1.42E+11
2011/2/21,2932.246,118855883,1.46E+11
2011/2/22,2855.516,153004622,1.92E+11
2011/2/23,2862.634,111083059,1.38E+11
2011/2/24,2878.603,109772588,1.37E+11
2011/2/25,2878.565,100094039,1.24E+11
2011/2/28,2905.053,118705763,1.48E+11
2011/3/1,2918.92,136555048,1.72E+11
2011/3/2,2913.808,133442258,1.65E+11
2011/3/3,2902.978,150488884,1.78E+11
2011/3/4,2942.306,118277241,1.44E+11
2011/3/7,2996.211,160105884,2.08E+11
2011/3/8,2999.942,126681154,1.69E+11
2011/3/9,3002.154,124790735,1.65E+11
2011/3/10,2957.143,123799889,1.66E+11
